timestamp,time_year_sin,time_year_cos,time_day_sin,time_day_cos,import_price,export_price,1_Prosumer,2_Prosumer,3_Prosumer,4_Prosumer,5_Prosumer,6_Buyer,7_Buyer,8_Seller,9_Seller,10_Prosumer
02/01/2024 02:00,0.0344,0.9994,0.5,0.866,2.39,1.85,0.583,0.5227,0.604,0.4647,0.5725,0.4856,0.4454,0,0,0.4614
02/01/2024 03:00,0.0344,0.9994,0.7071,0.7071,2.54,1.92,0.592,0.5146,0.5486,0.4884,0.5397,0.5671,0.4251,0,0,0.4489
02/01/2024 04:00,0.0344,0.9994,0.866,0.5,3.15,2.19,0.5008,0.5076,0.5063,0.4666,0.5165,0.608,0.3741,0,0,0.4457
02/01/2024 05:00,0.0344,0.9994,0.9659,0.2588,1.05,1.25,0.4455,0.5128,0.4832,0.4591,0.4824,0.794,0.3946,0,0,0.4658
02/01/2024 06:00,0.0344,0.9994,1,0,7.35,4.07,0.5064,0.6081,0.572,0.4153,0.4382,0.7924,0.4069,0,0,0.55
02/01/2024 07:00,0.0344,0.9994,0.9659,-0.2588,11.55,5.95,0.5845,0.654,0.6508,0.5288,0.5389,0.7008,0.5036,0,0,0.6487
02/01/2024 08:00,0.0344,0.9994,0.866,-0.5,13.44,6.8,0.5603,0.6588,0.7139,0.6478,0.5349,0.618,0.5462,0,0,0.7437
02/01/2024 09:00,0.0344,0.9994,0.7071,-0.7071,17.39,8.56,0.7253,0.6326,0.7181,0.6903,0.6081,0.598,0.6279,-0.013,-0.008,0.8101
02/01/2024 10:00,0.0344,0.9994,0.5,-0.866,14.15,7.12,0.7496,0.6758,0.7575,0.6288,0.6441,0.6707,0.6351,-0.028,-0.017,0.8224
02/01/2024 11:00,0.0344,0.9994,0.2588,-0.9659,17.47,8.6,0.712,0.7297,0.7035,0.5367,0.6332,0.6676,0.6334,-0.032,-0.031,0.8192
02/01/2024 12:00,0.0344,0.9994,0,-1,18.19,8.92,0.7208,0.8732,0.7541,0.6359,0.5947,0.7689,0.7401,-0.043,-0.037,0.8343
02/01/2024 13:00,0.0344,0.9994,-0.2588,-0.9659,19.32,9.43,0.7624,0.8543,0.745,0.6942,0.6534,0.9305,0.7597,-0.052,-0.027,0.8117
02/01/2024 14:00,0.0344,0.9994,-0.5,-0.866,17.85,8.77,0.8054,0.968,0.8597,0.6437,0.6699,0.9001,0.6924,-0.027,-0.022,0.8129
02/01/2024 15:00,0.0344,0.9994,-0.7071,-0.7071,15.2,7.59,0.9603,0.7725,0.8323,0.7408,0.7137,0.8404,0.6694,-0.004,-0.002,0.8546
02/01/2024 16:00,0.0344,0.9994,-0.866,-0.5,30.45,14.1,0.9107,0.9657,0.7876,0.7437,0.7693,0.8778,0.6975,0,0,0.8944
02/01/2024 17:00,0.0344,0.9994,-0.9659,-0.2588,30.87,14.29,0.9784,1,0.941,0.8354,0.9718,0.9589,0.8426,0,0,0.927
02/01/2024 18:00,0.0344,0.9994,-1,0,30.45,14.1,1,1,1,0.9657,1,1,0.8303,0,0,0.897
02/01/2024 19:00,0.0344,0.9994,-0.9659,0.2588,15.9,7.9,1,0.978,1,1,1,1,0.9965,0,0,0.835
02/01/2024 20:00,0.0344,0.9994,-0.866,0.5,16.78,8.29,1,1,1,0.9942,0.9554,1,0.9851,0,0,0.7826
02/01/2024 21:00,0.0344,0.9994,-0.7071,0.7071,15.9,7.9,1,1,1,0.8544,0.8128,1,0.9899,0,0,0.7204
02/01/2024 22:00,0.0344,0.9994,-0.5,0.866,13.23,6.7,0.9612,0.9683,1,0.84,0.8607,0.9312,0.8728,0,0,0.6519
02/01/2024 23:00,0.0344,0.9994,-0.2588,0.9659,16.38,8.11,0.8974,0.8986,0.8241,0.7272,0.8182,0.7601,0.7412,0,0,0.5713
03/01/2024 00:00,0.0516,0.9987,0,1,14.28,7.17,0.9148,0.818,0.6821,0.7157,0.766,0.7643,0.6775,0,0,0.5599
03/01/2024 01:00,0.0516,0.9987,0.2588,0.9659,17.28,8.52,0.7041,0.6689,0.7164,0.5891,0.8154,0.6128,0.539,0,0,0.5528
03/01/2024 02:00,0.0516,0.9987,0.5,0.866,15.48,7.71,0.5977,0.5968,0.6404,0.548,0.7053,0.4879,0.51,0,0,0.5353
03/01/2024 03:00,0.0516,0.9987,0.7071,0.7071,15.54,7.74,0.6044,0.5322,0.598,0.5789,0.6788,0.5955,0.4157,0,0,0.5228
03/01/2024 04:00,0.0516,0.9987,0.866,0.5,13.96,7.03,0.5589,0.5093,0.5788,0.5492,0.5861,0.6675,0.3849,0,0,0.5173
03/01/2024 05:00,0.0516,0.9987,0.9659,0.2588,15.41,7.68,0.4677,0.4752,0.5623,0.5457,0.4824,0.81,0.3995,0,0,0.538
03/01/2024 06:00,0.0516,0.9987,1,0,15.96,7.92,0.5032,0.4568,0.5764,0.5449,0.4386,0.8086,0.3792,0,0,0.6298
03/01/2024 07:00,0.0516,0.9987,0.9659,-0.2588,16.13,8,0.5245,0.4905,0.6324,0.5602,0.4124,0.6853,0.3874,0,0,0.7273
03/01/2024 08:00,0.0516,0.9987,0.866,-0.5,15.97,7.93,0.6204,0.5304,0.6733,0.62,0.5748,0.5799,0.4673,-0.004,-0.009,0.7867
03/01/2024 09:00,0.0516,0.9987,0.7071,-0.7071,16.23,8.05,0.6968,0.6639,0.6716,0.646,0.6283,0.6657,0.5419,-0.04,-0.052,0.7536
03/01/2024 10:00,0.0516,0.9987,0.5,-0.866,16.38,8.11,0.7755,0.837,0.7417,0.6307,0.6991,0.6664,0.6861,-0.066,-0.095,0.6877
03/01/2024 11:00,0.0516,0.9987,0.2588,-0.9659,16.38,8.11,0.6891,0.936,0.8752,0.649,0.7468,0.7866,0.8045,-0.072,-0.112,0.657
03/01/2024 12:00,0.0516,0.9987,0,-1,16.78,8.29,0.7284,0.7615,0.922,0.7379,0.7906,0.8396,0.922,-0.069,-0.086,0.6645
03/01/2024 13:00,0.0516,0.9987,-0.2588,-0.9659,17.64,8.68,0.8701,0.9146,0.885,0.8422,0.7501,0.9895,0.8845,-0.05,-0.046,0.6925
03/01/2024 14:00,0.0516,0.9987,-0.5,-0.866,15.75,7.83,0.8288,0.8727,0.8681,0.8016,0.7794,1,0.7904,-0.029,-0.022,0.7822
03/01/2024 15:00,0.0516,0.9987,-0.7071,-0.7071,15.12,7.55,0.803,0.8982,0.8469,0.7774,0.888,0.9428,0.7871,-0.005,-0.002,0.8612
03/01/2024 16:00,0.0516,0.9987,-0.866,-0.5,32.51,15.02,0.9126,1,1,0.9037,1,1,0.7802,0,0,0.9212
03/01/2024 17:00,0.0516,0.9987,-0.9659,-0.2588,34.42,15.88,1,1,0.994,0.9936,1,1,0.8362,0,0,0.9528
03/01/2024 18:00,0.0516,0.9987,-1,0,33.18,15.32,1,1,0.9764,1,1,1,0.9046,0,0,0.938
03/01/2024 19:00,0.0516,0.9987,-0.9659,0.2588,17.81,8.75,1,0.9728,1,1,1,1,0.9441,0,0,0.8936
03/01/2024 20:00,0.0516,0.9987,-0.866,0.5,15.96,7.92,1,0.9547,1,1,1,1,1,0,0,0.8272
03/01/2024 21:00,0.0516,0.9987,-0.7071,0.7071,16.04,7.96,1,0.9741,1,0.9725,0.8447,0.9789,1,0,0,0.7548
03/01/2024 22:00,0.0516,0.9987,-0.5,0.866,15.98,7.93,1,0.9332,1,0.9058,0.7613,0.9161,0.9343,0,0,0.6651
03/01/2024 23:00,0.0516,0.9987,-0.2588,0.9659,14.68,7.35,0.9256,0.9072,0.9724,0.7964,0.7046,0.8693,0.7825,0,0,0.5948
04/01/2024 00:00,0.0688,0.9976,0,1,14.15,7.12,0.8571,0.9757,0.8451,0.8706,0.7243,0.7828,0.7178,0,0,0.584
04/01/2024 01:00,0.0688,0.9976,0.2588,0.9659,16.17,8.02,0.7231,0.74,0.7762,0.8223,0.9104,0.6885,0.6039,0,0,0.5767
04/01/2024 02:00,0.0688,0.9976,0.5,0.866,14.55,7.29,0.7062,0.6521,0.7679,0.6478,0.755,0.5954,0.4907,0,0,0.5581
04/01/2024 03:00,0.0688,0.9976,0.7071,0.7071,14.15,7.12,0.6209,0.6314,0.7813,0.6905,0.7246,0.6285,0.5021,0,0,0.5374
04/01/2024 04:00,0.0688,0.9976,0.866,0.5,14.15,7.12,0.5659,0.5504,0.6647,0.6658,0.6202,0.719,0.4552,0,0,0.527
04/01/2024 05:00,0.0688,0.9976,0.9659,0.2588,14.15,7.12,0.4968,0.5504,0.6786,0.6831,0.5594,0.8229,0.4123,0,0,0.5477
04/01/2024 06:00,0.0688,0.9976,1,0,16.48,8.16,0.4795,0.5461,0.688,0.6076,0.5011,0.8551,0.4218,0,0,0.6459
04/01/2024 07:00,0.0688,0.9976,0.9659,-0.2588,16.17,8.02,0.5746,0.5729,0.6633,0.6615,0.5752,0.7271,0.4434,0,0,0.7634
04/01/2024 08:00,0.0688,0.9976,0.866,-0.5,16.7,8.25,0.6553,0.6113,0.7099,0.6958,0.5725,0.6068,0.498,-0.004,-0.032,0.8229
04/01/2024 09:00,0.0688,0.9976,0.7071,-0.7071,19.11,9.33,0.8059,0.707,0.7208,0.7473,0.6528,0.6008,0.6333,-0.036,-0.112,0.7599
04/01/2024 10:00,0.0688,0.9976,0.5,-0.866,18.48,9.05,0.7182,0.6218,0.7035,0.6205,0.7869,0.6975,0.728,-0.054,-0.211,0.6831
04/01/2024 11:00,0.0688,0.9976,0.2588,-0.9659,16.23,8.05,0.6226,0.7374,0.7154,0.7226,0.757,0.7792,0.7502,-0.049,-0.23,0.6868
04/01/2024 12:00,0.0688,0.9976,0,-1,16.8,8.3,0.8214,0.823,0.931,0.7871,0.931,0.8901,0.8689,-0.045,-0.105,0.7451
04/01/2024 13:00,0.0688,0.9976,-0.2588,-0.9659,18.56,9.09,0.8091,0.8908,0.8817,0.8071,0.96,0.9954,0.8067,-0.031,-0.049,0.8146
04/01/2024 14:00,0.0688,0.9976,-0.5,-0.866,19.45,9.48,0.8955,0.9499,0.9439,0.8866,0.982,0.9823,0.8157,-0.014,-0.02,0.8816
04/01/2024 15:00,0.0688,0.9976,-0.7071,-0.7071,17.85,8.77,0.9091,0.9136,0.999,0.9479,0.8713,0.9648,0.8851,-0.001,-0.001,0.9209
04/01/2024 16:00,0.0688,0.9976,-0.866,-0.5,35,16.64,0.9119,1,1,0.9314,1,0.9998,0.9488,0,0,0.9552
04/01/2024 17:00,0.0688,0.9976,-0.9659,-0.2588,35,17.28,1,1,1,1,1,1,0.983,0,0,0.9754
04/01/2024 18:00,0.0688,0.9976,-1,0,35,17,1,0.9979,1,1,1,1,1,0,0,0.968
04/01/2024 19:00,0.0688,0.9976,-0.9659,0.2588,22.26,10.74,1,1,1,1,1,1,1,0,0,0.932
04/01/2024 20:00,0.0688,0.9976,-0.866,0.5,20.16,9.8,1,0.9951,1,1,1,1,1,0,0,0.8631
04/01/2024 21:00,0.0688,0.9976,-0.7071,0.7071,19,9.29,1,1,1,1,0.9155,1,1,0,0,0.7915
04/01/2024 22:00,0.0688,0.9976,-0.5,0.866,15.46,7.7,0.9142,1,1,1,0.8392,0.8925,0.8714,0,0,0.7056
04/01/2024 23:00,0.0688,0.9976,-0.2588,0.9659,15.54,7.74,0.7839,1,0.9591,0.8339,0.6785,0.7897,0.7329,0,0,0.6323
05/01/2024 00:00,0.0859,0.9963,0,1,16.15,8.01,0.7071,0.9989,0.6927,0.8935,0.7442,0.7462,0.6406,0,0,0.6157
05/01/2024 01:00,0.0859,0.9963,0.2588,0.9659,17.03,8.4,0.6185,0.8785,0.7084,0.7506,0.7281,0.5626,0.4771,0,0,0.6018
05/01/2024 02:00,0.0859,0.9963,0.5,0.866,15.75,7.83,0.5358,0.7549,0.6905,0.6467,0.6541,0.5073,0.4309,0,0,0.579
05/01/2024 03:00,0.0859,0.9963,0.7071,0.7071,15.33,7.64,0.514,0.6568,0.6705,0.6515,0.5137,0.6306,0.4125,0,0,0.5533
05/01/2024 04:00,0.0859,0.9963,0.866,0.5,15.22,7.6,0.4699,0.6206,0.5871,0.7055,0.5503,0.7164,0.3774,0,0,0.5302
05/01/2024 05:00,0.0859,0.9963,0.9659,0.2588,15.64,7.78,0.4584,0.6121,0.5405,0.6272,0.5531,0.8109,0.3868,0,0,0.5502
05/01/2024 06:00,0.0859,0.9963,1,0,17.58,8.65,0.5207,0.6984,0.6474,0.6214,0.4907,0.9013,0.4286,0,0,0.6632
05/01/2024 07:00,0.0859,0.9963,0.9659,-0.2588,15.35,7.65,0.6566,0.6518,0.6962,0.7541,0.6189,0.8669,0.4682,0,0,0.7729
05/01/2024 08:00,0.0859,0.9963,0.866,-0.5,18.33,8.99,0.7558,0.809,0.7876,0.747,0.6785,0.7196,0.6455,-0.005,-0.003,0.8454
05/01/2024 09:00,0.0859,0.9963,0.7071,-0.7071,19.74,9.62,0.7289,0.6911,0.6812,0.8154,0.7117,0.6861,0.6597,-0.044,-0.03,0.8407
05/01/2024 10:00,0.0859,0.9963,0.5,-0.866,19.82,9.65,0.7471,0.7911,0.7238,0.8105,0.7095,0.6976,0.6008,-0.103,-0.065,0.7811
05/01/2024 11:00,0.0859,0.9963,0.2588,-0.9659,17.43,8.58,0.7631,0.8078,0.5827,0.796,0.5797,0.7179,0.582,-0.165,-0.087,0.7245
05/01/2024 12:00,0.0859,0.9963,0,-1,17.3,8.53,0.7352,0.7463,0.6481,0.6593,0.6823,0.7942,0.705,-0.182,-0.084,0.707
05/01/2024 13:00,0.0859,0.9963,-0.2588,-0.9659,17.47,8.6,0.7276,0.6897,0.7617,0.6809,0.7609,0.8386,0.7928,-0.166,-0.071,0.7437
05/01/2024 14:00,0.0859,0.9963,-0.5,-0.866,18.86,9.22,0.8226,0.824,0.7907,0.8554,0.6382,0.7988,0.73,-0.1,-0.038,0.8016
05/01/2024 15:00,0.0859,0.9963,-0.7071,-0.7071,18.06,8.86,0.8678,0.8,0.9291,0.8535,0.6637,0.8085,0.64,-0.024,-0.005,0.8858
05/01/2024 16:00,0.0859,0.9963,-0.866,-0.5,31.65,14.64,0.8839,0.9351,0.9345,0.8706,0.8066,0.9237,0.6989,0,0,0.9352
05/01/2024 17:00,0.0859,0.9963,-0.9659,-0.2588,35,16.15,1,1,1,1,1,1,0.7088,0,0,0.9633
05/01/2024 18:00,0.0859,0.9963,-1,0,35,16.45,1,1,1,1,1,1,0.8655,0,0,0.9446
05/01/2024 19:00,0.0859,0.9963,-0.9659,0.2588,19.93,9.7,1,1,1,1,1,1,1,0,0,0.904
05/01/2024 20:00,0.0859,0.9963,-0.866,0.5,17.7,8.7,1,1,1,1,1,1,1,0,0,0.8413
05/01/2024 21:00,0.0859,0.9963,-0.7071,0.7071,17.85,8.77,1,1,1,1,1,1,1,0,0,0.7769
05/01/2024 22:00,0.0859,0.9963,-0.5,0.866,17.85,8.77,1,1,1,1,0.971,0.977,0.9356,0,0,0.7031
05/01/2024 23:00,0.0859,0.9963,-0.2588,0.9659,15.75,7.83,0.7807,1,0.8947,0.8647,0.7518,0.8372,0.8389,0,0,0.6392
06/01/2024 00:00,0.103,0.9947,0,1,17.95,8.82,0.731,0.9878,0.6428,0.8144,0.8294,0.8013,0.6525,0,0,0.6207
06/01/2024 01:00,0.103,0.9947,0.2588,0.9659,19.95,9.71,0.6227,0.7849,0.6424,0.6671,0.8418,0.5593,0.4892,0,0,0.6085
06/01/2024 02:00,0.103,0.9947,0.5,0.866,16.25,8.06,0.6052,0.6569,0.6113,0.612,0.7861,0.574,0.4186,0,0,0.5781
06/01/2024 03:00,0.103,0.9947,0.7071,0.7071,15.46,7.7,0.6067,0.6148,0.5204,0.6595,0.6867,0.6861,0.3952,0,0,0.558
06/01/2024 04:00,0.103,0.9947,0.866,0.5,15.46,7.7,0.5439,0.6081,0.4747,0.6519,0.6374,0.7902,0.3659,0,0,0.5407
06/01/2024 05:00,0.103,0.9947,0.9659,0.2588,15.46,7.7,0.4995,0.6289,0.5112,0.6797,0.6399,0.8033,0.4083,0,0,0.5446
06/01/2024 06:00,0.103,0.9947,1,0,15.73,7.82,0.5943,0.7231,0.6659,0.6235,0.6481,0.9362,0.4305,0,0,0.5856
06/01/2024 07:00,0.103,0.9947,0.9659,-0.2588,16.59,8.21,0.8287,0.9041,0.7379,0.8245,0.8104,0.8749,0.5373,0,0,0.6381
06/01/2024 08:00,0.103,0.9947,0.866,-0.5,17.01,8.39,0.9021,0.8748,0.7501,0.87,0.7833,0.8005,0.6727,-0.005,-0.025,0.6946
06/01/2024 09:00,0.103,0.9947,0.7071,-0.7071,16.95,8.37,0.8655,0.6954,0.7064,0.8168,0.7353,0.7723,0.7304,-0.041,-0.112,0.6383
06/01/2024 10:00,0.103,0.9947,0.5,-0.866,18.48,9.05,0.8,0.7319,0.6835,0.7142,0.5394,0.7816,0.6598,-0.084,-0.225,0.4877
06/01/2024 11:00,0.103,0.9947,0.2588,-0.9659,18.23,8.94,0.791,0.7009,0.6948,0.7147,0.5206,0.7589,0.6844,-0.132,-0.303,0.4243
06/01/2024 12:00,0.103,0.9947,0,-1,18.4,9.01,0.7537,0.6565,0.713,0.6874,0.5309,0.8338,0.7345,-0.137,-0.29,0.4324
06/01/2024 13:00,0.103,0.9947,-0.2588,-0.9659,19.74,9.62,0.8537,0.712,0.839,0.8125,0.6392,0.9685,0.8212,-0.102,-0.198,0.5247
06/01/2024 14:00,0.103,0.9947,-0.5,-0.866,17.22,8.49,0.938,0.7962,0.8623,0.8855,0.8248,0.9251,0.7577,-0.065,-0.093,0.6286
06/01/2024 15:00,0.103,0.9947,-0.7071,-0.7071,17.43,8.58,0.988,0.7879,0.9451,0.929,0.7918,0.8571,0.6943,-0.013,-0.016,0.7767
06/01/2024 16:00,0.103,0.9947,-0.866,-0.5,32.04,14.81,0.9679,0.864,1,0.8737,0.8051,1,0.7323,0,0,0.8796
06/01/2024 17:00,0.103,0.9947,-0.9659,-0.2588,35,16.92,1,1,1,0.9339,1,1,0.8371,0,0,0.9265
06/01/2024 18:00,0.103,0.9947,-1,0,35,17.86,1,1,1,1,1,1,0.9417,0,0,0.9116
06/01/2024 19:00,0.103,0.9947,-0.9659,0.2588,21.59,10.44,1,1,1,1,1,1,1,0,0,0.8655
06/01/2024 20:00,0.103,0.9947,-0.866,0.5,20.79,10.09,1,1,1,1,1,1,1,0,0,0.8186
06/01/2024 21:00,0.103,0.9947,-0.7071,0.7071,20.35,9.89,1,1,1,1,1,0.966,0.9667,0,0,0.7526
06/01/2024 22:00,0.103,0.9947,-0.5,0.866,19.95,9.71,1,0.9952,0.9713,1,0.8938,0.7778,0.8629,0,0,0.6979
06/01/2024 23:00,0.103,0.9947,-0.2588,0.9659,15.12,7.55,0.8037,0.9235,0.8257,0.7968,0.767,0.7624,0.7669,0,0,0.6345
07/01/2024 00:00,0.1201,0.9928,0,1,14.8,7.41,0.6863,0.8795,0.5838,0.7745,0.699,0.7407,0.6264,0,0,0.6277
07/01/2024 01:00,0.1201,0.9928,0.2588,0.9659,18.31,8.98,0.5749,0.7604,0.5812,0.7127,0.6982,0.6116,0.4323,0,0,0.6109
07/01/2024 02:00,0.1201,0.9928,0.5,0.866,15.62,7.77,0.5073,0.7393,0.5581,0.6075,0.6517,0.5373,0.3952,0,0,0.5862
07/01/2024 03:00,0.1201,0.9928,0.7071,0.7071,15.35,7.65,0.4866,0.66,0.5521,0.6451,0.5999,0.6712,0.3547,0,0,0.5637
07/01/2024 04:00,0.1201,0.9928,0.866,0.5,14.8,7.41,0.4932,0.5672,0.5135,0.6097,0.5592,0.702,0.3142,0,0,0.5473
07/01/2024 05:00,0.1201,0.9928,0.9659,0.2588,15.41,7.68,0.4708,0.546,0.481,0.5803,0.5474,0.8607,0.3298,0,0,0.5496
07/01/2024 06:00,0.1201,0.9928,1,0,15.96,7.92,0.5151,0.6737,0.6342,0.5726,0.585,1,0.3767,0,0,0.5758
07/01/2024 07:00,0.1201,0.9928,0.9659,-0.2588,17.03,8.4,0.724,0.8093,0.753,0.6756,0.8314,0.9267,0.4286,0,0,0.6136
07/01/2024 08:00,0.1201,0.9928,0.866,-0.5,17.85,8.77,0.7964,0.5717,0.6515,0.7801,0.6616,0.8901,0.5948,-0.042,-0.02,0.6715
07/01/2024 09:00,0.1201,0.9928,0.7071,-0.7071,16.76,8.28,0.6936,0.3877,0.5106,0.5906,0.4611,0.7451,0.6328,-0.196,-0.097,0.6419
07/01/2024 10:00,0.1201,0.9928,0.5,-0.866,17.81,8.75,0.4988,0.343,0.538,0.4506,0.3711,0.6968,0.629,-0.337,-0.192,0.5595
07/01/2024 11:00,0.1201,0.9928,0.2588,-0.9659,16.13,8,0.4561,0.4183,0.387,0.4753,0.2488,0.6589,0.6257,-0.411,-0.275,0.5112
07/01/2024 12:00,0.1201,0.9928,0,-1,19.82,9.65,0.4528,0.4311,0.4573,0.3724,0.1213,0.786,0.6565,-0.421,-0.245,0.5431
07/01/2024 13:00,0.1201,0.9928,-0.2588,-0.9659,21.84,10.56,0.5712,0.5311,0.4269,0.4903,0.3049,0.823,0.6912,-0.365,-0.192,0.6244
07/01/2024 14:00,0.1201,0.9928,-0.5,-0.866,19.74,9.62,0.8426,0.6695,0.5903,0.6702,0.4115,0.7542,0.6762,-0.242,-0.109,0.7231
07/01/2024 15:00,0.1201,0.9928,-0.7071,-0.7071,18.54,9.08,0.9234,0.6319,0.7399,0.7306,0.5815,0.7612,0.6613,-0.067,-0.023,0.8544
07/01/2024 16:00,0.1201,0.9928,-0.866,-0.5,35,16.45,0.9508,0.7034,1,0.8368,0.7674,0.8572,0.6472,0,0,0.9456
07/01/2024 17:00,0.1201,0.9928,-0.9659,-0.2588,35,17.13,1,0.9942,0.9944,0.8893,0.9318,0.9607,0.7674,0,0,0.9931
07/01/2024 18:00,0.1201,0.9928,-1,0,35,16.67,1,1,1,1,1,1,0.8479,0,0,0.9692
07/01/2024 19:00,0.1201,0.9928,-0.9659,0.2588,20.92,10.14,1,1,1,1,1,1,1,0,0,0.9174
07/01/2024 20:00,0.1201,0.9928,-0.866,0.5,17.81,8.75,1,1,1,1,1,1,1,0,0,0.8572
07/01/2024 21:00,0.1201,0.9928,-0.7071,0.7071,19.21,9.38,0.9997,1,1,0.944,0.9655,0.9508,0.9598,0,0,0.7829
07/01/2024 22:00,0.1201,0.9928,-0.5,0.866,16.19,8.03,0.9494,0.9187,0.9046,0.9374,0.8169,0.8493,0.8006,0,0,0.7077
07/01/2024 23:00,0.1201,0.9928,-0.2588,0.9659,17.64,8.68,0.7835,0.9231,0.6822,0.655,0.6424,0.6723,0.7994,0,0,0.6348
08/01/2024 00:00,0.1372,0.9905,0,1,15.2,7.59,0.7511,0.7956,0.596,0.7785,0.7148,0.6565,0.6817,0,0,0.6285
08/01/2024 01:00,0.1372,0.9905,0.2588,0.9659,16.27,8.06,0.718,0.6477,0.6313,0.755,0.7343,0.5633,0.503,0,0,0.6202
08/01/2024 02:00,0.1372,0.9905,0.5,0.866,17.07,8.42,0.5736,0.5854,0.5789,0.6233,0.655,0.5235,0.4142,0,0,0.6009
08/01/2024 03:00,0.1372,0.9905,0.7071,0.7071,16.17,8.02,0.564,0.568,0.513,0.5329,0.5784,0.6239,0.3428,0,0,0.5896
08/01/2024 04:00,0.1372,0.9905,0.866,0.5,16.82,8.31,0.5197,0.5143,0.4394,0.4949,0.5307,0.7054,0.312,0,0,0.582
